,fqdn,vt_duration,vt_count,vt_mal_count,vt_ratio,firstseen,lastseen,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,domain_malicious,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
197,akuorangtertamoandidunia.blogspot.be,12182400.0,11.0,11.0,1.0,,,,,,,,,1,8,"680    1
Name: response_code, dtype: int64","680    143519
Name: rlength, dtype: int64","680    True
Name: url_after_redirects, dtype: bool","680    http://akuorangtertamoandidunia.blogspot.be/
Name: url, dtype: object","734    True
Name: domain_malicious, dtype: bool",N,36,0.4895759930182687,0,0,0,0,N,0,1,44.5,1.0,0.0,0.0,0.0,76,1,2,0,0,0,1000000.0,False
198,manage-apple87.servebeer.com,14688000.0,28.0,28.0,1.0,2019-04-18 03:48:47,2019-04-18 15:38:53,31.0,1.0,1.0,True,1.0,True,1,5,"1378    1
Name: response_code, dtype: int64","1378    0
Name: rlength, dtype: int64","1378    False
Name: url_after_redirects, dtype: bool","1378    http://manage-apple87.servebeer.com/
Name: url, dtype: object","729    True
Name: domain_malicious, dtype: bool",N,28,0.4747378170561582,0,1,1,1,N,1,1,36.0,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
199,facebook-1131.firebaseapp.com,27820800.0,78.0,78.0,1.0,2018-06-07 20:05:51,2020-09-14 21:04:15,2244.0,2.0,9.0,True,2.0,None,1,8,"591    1
Name: response_code, dtype: int64","591    10439
Name: rlength, dtype: int64","591    True
Name: url_after_redirects, dtype: bool","591    http://facebook-1131.firebaseapp.com/usaa.com....
Name: url, dtype: object","1386    True
Name: domain_malicious, dtype: bool",N,29,0.4821633383279467,0,1,0,2,N,1,1,125.625,1.8472221999999998,0.0,36.864259999999994,0.0,81,1,2,1,0,0,1000000.0,False
200,docreviewdrive.blogspot.be,10972800.0,9.0,9.0,1.0,2019-11-10 09:41:17,2019-11-11 04:23:22,4.0,1.0,1.0,True,1.0,True,1,8,"1645    1
Name: response_code, dtype: int64","1645    143509
Name: rlength, dtype: int64","1645    True
Name: url_after_redirects, dtype: bool","1645    http://docreviewdrive.blogspot.be/
Name: url, dtype: object","1278    True
Name: domain_malicious, dtype: bool",N,26,0.46854106588496597,0,0,0,0,N,0,1,34.666668,1.0,0.0,0.0,0.0,67,1,2,0,0,0,1000000.0,False
201,mail.appleappstore.3utilities.com,14083200.0,31.0,31.0,1.0,,,,,,,,,1,8,"226    1
Name: response_code, dtype: int64","226    0
Name: rlength, dtype: int64","226    False
Name: url_after_redirects, dtype: bool","226    http://mail.appleappstore.3utilities.com/
Name: url, dtype: object","1627    True
Name: domain_malicious, dtype: bool",N,33,0.45716125593613743,0,1,0,2,N,0,2,41.0,1.0,0.0,0.0,0.0,73,1,3,1,0,0,1000000.0,False
202,estelaraziel.blogspot.com.es,34473600.0,5.0,5.0,1.0,2019-10-31 10:58:45,2019-10-31 10:58:45,2.0,1.0,1.0,True,1.0,True,1,5,"628    1
Name: response_code, dtype: int64","628    143311
Name: rlength, dtype: int64","628    True
Name: url_after_redirects, dtype: bool","628    http://estelaraziel.blogspot.com.es/2012/05/ka...
Name: url, dtype: object","882    True
Name: domain_malicious, dtype: bool",N,28,0.46243921948868083,0,0,0,0,N,0,2,78.0,3.0,0.0,0.0,0.0,81,1,3,0,0,0,1000000.0,False
203,bankofamerica-info.serveirc.com,18662400.0,46.0,46.0,1.0,2019-05-05 13:55:32,2019-05-10 05:23:41,26.0,1.0,1.0,True,1.0,True,1,10,"233    1
Name: response_code, dtype: int64","233    0
Name: rlength, dtype: int64","233    False
Name: url_after_redirects, dtype: bool","233    http://bankofamerica-info.serveirc.com/login.ssl
Name: url, dtype: object","1227    True
Name: domain_malicious, dtype: bool",N,31,0.47197885845017884,0,1,0,1,N,1,1,44.4,1.0,0.0,4.4090815,0.0,80,1,2,1,0,0,1000000.0,False
204,1webservice-apple.serveirc.com,2764800.0,10.0,10.0,1.0,2019-07-09 03:54:39,2019-07-09 14:22:25,7.0,1.0,1.0,True,1.0,True,1,6,"35    1
Name: response_code, dtype: int64","35    0
Name: rlength, dtype: int64","35    False
Name: url_after_redirects, dtype: bool","35    http://1webservice-apple.serveirc.com/
Name: url, dtype: object","1769    True
Name: domain_malicious, dtype: bool",N,30,0.46744653919312606,0,1,1,1,N,1,1,38.0,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
205,bday8.5gbfree.com,950400.0,3.0,3.0,1.0,2019-07-30 14:27:47,2019-07-30 14:27:47,2.0,1.0,3.0,True,1.0,None,1,6,"740    1
Name: response_code, dtype: int64","740    0
Name: rlength, dtype: int64","740    False
Name: url_after_redirects, dtype: bool","740    http://bday8.5gbfree.com/
Name: url, dtype: object","1067    True
Name: domain_malicious, dtype: bool",N,17,0.46681520403515814,0,0,0,0,N,0,1,25.0,1.0,0.0,0.0,0.0,57,1,2,0,0,0,1000000.0,False
206,appstore-redirect.blogspot.be,9590400.0,11.0,11.0,1.0,,,,,,,,,1,6,"997    1
Name: response_code, dtype: int64","997    7355
Name: rlength, dtype: int64","997    True
Name: url_after_redirects, dtype: bool","997    https://appstore-redirect.blogspot.be/
Name: url, dtype: object","796    True
Name: domain_malicious, dtype: bool",N,29,0.46492196198282004,0,0,0,1,N,1,1,37.75,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
207,banojoikn.blogspot.be,11145600.0,16.0,16.0,1.0,2019-11-06 15:26:29,2019-11-07 07:37:17,4.0,2.0,1.0,True,1.0,True,1,9,"901    1
Name: response_code, dtype: int64","901    63992
Name: rlength, dtype: int64","901    True
Name: url_after_redirects, dtype: bool","901    http://banojoikn.blogspot.be/
Name: url, dtype: object","801    True
Name: domain_malicious, dtype: bool",N,21,0.44930818238579895,0,0,0,1,N,0,1,29.454546,1.0,0.0,0.0,0.0,61,1,2,0,0,0,1000000.0,False
208,bankofamericaas2.webcindario.com,24624000.0,7.0,7.0,1.0,,,,,,,,,1,5,"1608    1
Name: response_code, dtype: int64","1608    2645
Name: rlength, dtype: int64","1608    True
Name: url_after_redirects, dtype: bool","1608    http://bankofamericaas2.webcindario.com/edwada...
Name: url, dtype: object","956    True
Name: domain_malicious, dtype: bool",N,32,0.47705350240517735,0,1,0,1,N,0,1,60.0,2.0,0.0,0.0,0.0,82,1,2,1,0,0,1000000.0,False
209,manahuewentuh.blogspot.be,10368000.0,11.0,11.0,1.0,2019-10-27 11:25:43,2019-10-27 18:32:12,4.0,2.0,1.0,True,1.0,True,1,6,"1761    1
Name: response_code, dtype: int64","1761    143508
Name: rlength, dtype: int64","1761    True
Name: url_after_redirects, dtype: bool","1761    http://manahuewentuh.blogspot.be/
Name: url, dtype: object","1336    True
Name: domain_malicious, dtype: bool",N,25,0.4767075950978065,0,0,0,0,N,0,1,33.5,1.0,0.0,0.0,0.0,66,1,2,0,0,0,1000000.0,False
210,wwwe7.000webhostapp.com,259200.0,5.0,5.0,1.0,,,,,,,,,1,14,"313    1
Name: response_code, dtype: int64","313    6334
Name: rlength, dtype: int64","313    True
Name: url_after_redirects, dtype: bool","313    https://wwwe7.000webhostapp.com/index.php
Name: url, dtype: object","1513    True
Name: domain_malicious, dtype: bool",N,23,0.45264694384587006,0,0,0,0,N,0,1,38.57143,1.0,0.0,3.8332593,0.0,73,1,2,0,0,0,1000000.0,False
211,paypalganglol.ddns.net,0.0,1.0,1.0,1.0,2019-07-04 12:28:23,2019-07-12 17:28:38,26.0,1.0,1.0,True,1.0,True,1,9,"103    1
Name: response_code, dtype: int64","103    0
Name: rlength, dtype: int64","103    False
Name: url_after_redirects, dtype: bool","103    http://paypalganglol.ddns.net/
Name: url, dtype: object","711    True
Name: domain_malicious, dtype: bool",N,22,0.43092518828973264,0,1,0,1,N,0,1,30.0,1.0,0.0,0.0,0.0,62,1,2,1,0,0,1000000.0,False
212,amazon-japaness.blogspot.be,10540800.0,16.0,16.0,1.0,2019-10-25 19:19:52,2019-11-08 22:25:32,6.0,3.0,1.0,True,1.0,True,1,8,"673    1
Name: response_code, dtype: int64","673    7254
Name: rlength, dtype: int64","673    True
Name: url_after_redirects, dtype: bool","673    http://amazon-japaness.blogspot.be/
Name: url, dtype: object","1413    True
Name: domain_malicious, dtype: bool",N,27,0.4670008767293331,0,1,0,1,N,1,1,35.5,1.0,0.0,0.0,0.0,67,1,2,1,0,0,1000000.0,False
213,apple-recovery.servebeer.com,11232000.0,34.0,34.0,1.0,2019-06-21 11:37:36,2019-06-24 12:44:21,27.0,1.0,1.0,True,1.0,True,1,7,"410    1
Name: response_code, dtype: int64","410    163
Name: rlength, dtype: int64","410    True
Name: url_after_redirects, dtype: bool","410    http://apple-recovery.servebeer.com/
Name: url, dtype: object","1750    True
Name: domain_malicious, dtype: bool",N,28,0.4328323601572216,0,1,0,1,N,1,1,36.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
214,www.joingrup-whatsappinvit.wikaba.com,259200.0,2.0,2.0,1.0,2019-06-03 05:28:07,2019-06-03 05:35:57,3.0,1.0,2.0,True,1.0,None,1,6,"1762    1
Name: response_code, dtype: int64","1762    0
Name: rlength, dtype: int64","1762    False
Name: url_after_redirects, dtype: bool","1762    http://www.joingrup-whatsappinvit.wikaba.com/
Name: url, dtype: object","1297    True
Name: domain_malicious, dtype: bool",N,37,0.5055079605191051,0,0,0,0,N,1,2,45.0,1.0,0.0,0.0,0.0,78,1,3,1,0,0,1000000.0,False
215,appleidappstore.serveirc.com,14169600.0,39.0,39.0,1.0,2019-06-26 10:24:36,2019-06-26 20:49:02,8.0,1.0,1.0,True,1.0,True,1,8,"1234    1
Name: response_code, dtype: int64","1234    0
Name: rlength, dtype: int64","1234    False
Name: url_after_redirects, dtype: bool","1234    http://appleidappstore.serveirc.com/
Name: url, dtype: object","1078    True
Name: domain_malicious, dtype: bool",N,28,0.4546921673327308,0,1,0,2,N,0,1,36.0,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
216,www-facebok-z01.webcindario.com,13824000.0,8.0,8.0,1.0,,,,,,,,,1,9,"286    1
Name: response_code, dtype: int64","286    2645
Name: rlength, dtype: int64","286    True
Name: url_after_redirects, dtype: bool","286    http://www-facebok-z01.webcindario.com/psicome...
Name: url, dtype: object","753    True
Name: domain_malicious, dtype: bool",N,31,0.500283496755686,0,0,0,0,N,2,1,51.0,1.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
217,fasterwaystoconnectyou.blogspot.be,11923200.0,14.0,14.0,1.0,2019-10-27 08:24:32,2019-10-27 18:40:39,4.0,2.0,1.0,True,1.0,True,1,7,"1316    1
Name: response_code, dtype: int64","1316    7584
Name: rlength, dtype: int64","1316    True
Name: url_after_redirects, dtype: bool","1316    http://fasterwaystoconnectyou.blogspot.be/
Name: url, dtype: object","785    True
Name: domain_malicious, dtype: bool",N,34,0.48475852826555094,0,0,0,0,N,0,1,42.333332,1.0,0.0,0.0,0.0,75,1,2,0,0,0,1000000.0,False
218,letsinkitup.blogspot.be,41212800.0,40.0,38.0,0.95,2019-10-29 14:36:15,2019-10-29 14:36:15,2.0,1.0,1.0,True,1.0,True,1,5,"1126    1
Name: response_code, dtype: int64","1126    143318
Name: rlength, dtype: int64","1126    True
Name: url_after_redirects, dtype: bool","1126    http://letsinkitup.blogspot.be/2012/11/arabian...
Name: url, dtype: object","1741    False
Name: domain_malicious, dtype: bool",N,23,0.45264694384587006,0,0,0,0,N,0,1,77.5,3.0,0.0,0.5,0.0,82,1,2,0,0,0,1000000.0,False
219,paypal-rechecks.serveirc.com,0.0,2.0,2.0,1.0,2019-05-27 22:54:52,2019-06-17 08:18:49,7.0,1.0,1.0,True,1.0,True,1,11,"1121    1
Name: response_code, dtype: int64","1121    16
Name: rlength, dtype: int64","1121    True
Name: url_after_redirects, dtype: bool","1121    http://paypal-rechecks.serveirc.com/
Name: url, dtype: object","1579    True
Name: domain_malicious, dtype: bool",N,28,0.4725493101898737,0,1,0,1,N,1,1,36.0,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
220,id.service.paypal.c1581156.ferozo.com,13824000.0,15.0,15.0,1.0,2019-07-01 19:03:12,2019-07-02 09:00:58,25.0,1.0,1.0,True,1.0,None,1,9,"1194    1
Name: response_code, dtype: int64","1194    11816
Name: rlength, dtype: int64","1194    True
Name: url_after_redirects, dtype: bool","1194    http://id.service.paypal.c1581156.ferozo.com/h...
Name: url, dtype: object","1684    True
Name: domain_malicious, dtype: bool",N,37,0.5139208892823108,0,1,1,1,N,0,4,117.5,4.3333335,0.0,32.422985,0.0,82,1,5,1,0,0,1000000.0,False
221,wijgeilstel.blogspot.mx,41385600.0,10.0,10.0,1.0,2019-10-23 16:32:04,2019-11-11 17:36:15,30.0,9.0,1.0,True,1.0,True,1,6,"648    1
Name: response_code, dtype: int64","648    143293
Name: rlength, dtype: int64","648    True
Name: url_after_redirects, dtype: bool","648    http://wijgeilstel.blogspot.mx/2012/01/sexy-gi...
Name: url, dtype: object","1124    True
Name: domain_malicious, dtype: bool",N,23,0.46351650906326136,0,0,0,0,N,0,1,68.5,2.9487178,0.0,11.987975,0.0,81,1,2,0,0,0,1000000.0,False
222,delivery-pachagers.blogspot.com,8553600.0,16.0,16.0,1.0,,,,,,,,,1,7,"743    1
Name: response_code, dtype: int64","743    7339
Name: rlength, dtype: int64","743    True
Name: url_after_redirects, dtype: bool","743    https://delivery-pachagers.blogspot.com/?m=0
Name: url, dtype: object","767    True
Name: domain_malicious, dtype: bool",N,31,0.5164125290137503,0,0,0,0,N,1,1,44.0,1.0,0.0,0.0,0.0,76,1,2,0,0,0,1000000.0,False
223,bio4kobs.geekgalaxy.com,42681600.0,109.0,109.0,1.0,2015-03-07 23:49:11,2020-09-15 10:53:59,7579.0,19.0,1.0,True,1.0,True,1,7,"600    1
Name: response_code, dtype: int64","600    0
Name: rlength, dtype: int64","600    False
Name: url_after_redirects, dtype: bool","600    http://bio4kobs.geekgalaxy.com/
Name: url, dtype: object","1418    True
Name: domain_malicious, dtype: bool",N,23,0.47438607428065266,0,0,0,0,N,0,1,31.0,1.0,0.0,0.0,0.0,63,1,2,0,0,0,1000000.0,False
224,paypal-accservices.servebeer.com,3024000.0,6.0,6.0,1.0,2019-04-30 17:11:31,2019-05-02 15:52:55,53.0,1.0,1.0,True,1.0,True,1,8,"55    1
Name: response_code, dtype: int64","55    0
Name: rlength, dtype: int64","55    False
Name: url_after_redirects, dtype: bool","55    http://paypal-accservices.servebeer.com/signin...
Name: url, dtype: object","1241    True
Name: domain_malicious, dtype: bool",N,32,0.454006102051925,0,1,0,1,N,1,1,52.058823,1.7058823,0.0,2.0137932000000003,0.0,80,1,2,1,0,0,1000000.0,False
225,paypal-home.ddns.net,0.0,1.0,1.0,1.0,2019-05-08 16:56:41,2019-06-07 16:52:45,79.0,1.0,1.0,True,1.0,True,1,9,"888    1
Name: response_code, dtype: int64","888    799
Name: rlength, dtype: int64","888    True
Name: url_after_redirects, dtype: bool","888    http://paypal-home.ddns.net/
Name: url, dtype: object","1503    True
Name: domain_malicious, dtype: bool",N,20,0.46524101648625676,0,1,0,1,N,1,1,32.666668,1.0,0.0,3.2998316,0.0,60,1,2,1,0,0,1000000.0,False
226,barber.faqserv.com,43718400.0,48.0,48.0,1.0,2017-05-02 22:21:08,2020-09-29 23:29:35,243466.0,1.0,2.0,True,1.0,None,1,7,"737    1
Name: response_code, dtype: int64","737    0
Name: rlength, dtype: int64","737    False
Name: url_after_redirects, dtype: bool","737    http://barber.faqserv.com/
Name: url, dtype: object","1306    True
Name: domain_malicious, dtype: bool",N,18,0.4326650230858043,0,0,0,0,N,0,1,26.0,1.0,0.0,0.0,0.0,58,1,2,0,0,0,1000000.0,False
227,ssrbankofamerica.webcindario.com,,,,,,,,,,,,,1,7,"1044    1
Name: response_code, dtype: int64","1044    2645
Name: rlength, dtype: int64","1044    True
Name: url_after_redirects, dtype: bool","1044    http://ssrbankofamerica.webcindario.com/1%20-%...
Name: url, dtype: object","102    True
Name: domain_malicious, dtype: bool",N,32,0.47257988164154,0,1,0,1,N,0,1,53.0,1.0,0.0,0.0,0.0,82,1,2,1,0,0,1000000.0,False
228,apple-secapp.serveirc.com,15206400.0,37.0,37.0,1.0,2019-06-14 18:42:07,2019-06-17 16:31:32,19.0,1.0,1.0,True,1.0,True,1,8,"565    1
Name: response_code, dtype: int64","565    4058
Name: rlength, dtype: int64","565    True
Name: url_after_redirects, dtype: bool","565    http://apple-secapp.serveirc.com/
Name: url, dtype: object","1010    True
Name: domain_malicious, dtype: bool",N,25,0.4367075950978065,0,1,0,3,N,1,1,33.0,1.0,0.0,0.0,0.0,65,1,2,1,0,0,1000000.0,False
229,webdisk.bankofamerica-onl.serveirc.com,14774400.0,38.0,38.0,1.0,,,,,,,,,1,7,"1337    1
Name: response_code, dtype: int64","1337    0
Name: rlength, dtype: int64","1337    False
Name: url_after_redirects, dtype: bool","1337    http://webdisk.bankofamerica-onl.serveirc.com/
Name: url, dtype: object","752    True
Name: domain_malicious, dtype: bool",N,38,0.5029339380243321,0,1,0,1,N,1,2,46.0,1.0,0.0,0.0,0.0,79,1,3,1,0,0,1000000.0,False
230,fackebloook.000webhostapp.com,0.0,4.0,4.0,1.0,,,,,,,,,1,6,"1396    1
Name: response_code, dtype: int64","1396    8451
Name: rlength, dtype: int64","1396    True
Name: url_after_redirects, dtype: bool","1396    http://fackebloook.000webhostapp.com/
Name: url, dtype: object","1460    True
Name: domain_malicious, dtype: bool",N,29,0.4763660233507369,0,0,0,0,N,0,1,37.5,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
231,applehelplinecare.blogspot.com,15206400.0,154.0,152.0,0.987012987013,,,,,,,,,1,10,"748    1
Name: response_code, dtype: int64","748    146345
Name: rlength, dtype: int64","748    True
Name: url_after_redirects, dtype: bool","748    https://applehelplinecare.blogspot.com/
Name: url, dtype: object","1717    True
Name: domain_malicious, dtype: bool",N,30,0.46854930054656085,0,1,0,2,N,0,1,42.52,1.08,0.0,9.1874695,0.0,71,1,2,1,0,0,1000000.0,False
232,batubanamaekabawi.blogspot.be,9244800.0,15.0,15.0,1.0,,,,,,,,,1,8,"709    1
Name: response_code, dtype: int64","709    7183
Name: rlength, dtype: int64","709    True
Name: url_after_redirects, dtype: bool","709    https://batubanamaekabawi.blogspot.be/
Name: url, dtype: object","1048    True
Name: domain_malicious, dtype: bool",N,29,0.4558708227341613,0,0,0,0,N,0,1,37.714287,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
233,appleicloudsupportaccount.freeddns.org,4320000.0,6.0,6.0,1.0,2019-07-13 21:17:05,2019-07-15 17:33:11,44.0,1.0,2.0,True,1.0,None,1,5,"486    1
Name: response_code, dtype: int64","486    0
Name: rlength, dtype: int64","486    False
Name: url_after_redirects, dtype: bool","486    http://appleicloudsupportaccount.freeddns.org/...
Name: url, dtype: object","1020    False
Name: domain_malicious, dtype: bool",N,38,0.48568027873137626,0,1,2,1,N,0,1,51.0,1.5,0.0,5.0,0.0,81,1,2,1,0,0,1000000.0,False
234,bigdream.serveirc.com,26784000.0,36.0,36.0,1.0,2019-01-26 09:08:13,2020-09-07 10:27:08,104.0,2.0,1.0,True,1.0,True,1,6,"1219    1
Name: response_code, dtype: int64","1219    0
Name: rlength, dtype: int64","1219    False
Name: url_after_redirects, dtype: bool","1219    http://bigdream.serveirc.com/
Name: url, dtype: object","1349    True
Name: domain_malicious, dtype: bool",N,21,0.4448148029398222,0,0,0,0,N,0,1,29.0,1.0,0.0,0.0,0.0,62,1,2,0,0,0,1000000.0,False
235,offiycu1xpdating.blogspot.be,10800000.0,4.0,4.0,1.0,2019-10-24 23:18:40,2019-10-24 23:18:40,2.0,1.0,1.0,True,1.0,True,1,9,"1171    1
Name: response_code, dtype: int64","1171    143923
Name: rlength, dtype: int64","1171    True
Name: url_after_redirects, dtype: bool","1171    https://offiycu1xpdating.blogspot.be/2019/07/p...
Name: url, dtype: object","1183    False
Name: domain_malicious, dtype: bool",N,28,0.5171921611904933,0,0,0,0,N,0,1,53.0,3.0,0.0,0.0,0.0,82,1,2,0,0,0,1000000.0,False
236,enel-energia-it.blogspot.be,11145600.0,12.0,12.0,1.0,,,,,,,,,1,8,"1340    1
Name: response_code, dtype: int64","1340    143583
Name: rlength, dtype: int64","1340    True
Name: url_after_redirects, dtype: bool","1340    https://enel-energia-it.blogspot.be/
Name: url, dtype: object","1229    True
Name: domain_malicious, dtype: bool",N,27,0.4572792771480028,0,0,0,0,N,2,1,35.5,1.0,0.0,0.0,0.0,69,1,2,0,0,0,1000000.0,False
237,bongroudyaki.blogspot.be,9158400.0,15.0,15.0,1.0,2019-11-10 09:34:08,2019-11-10 09:34:08,2.0,1.0,1.0,True,1.0,True,1,7,"1758    1
Name: response_code, dtype: int64","1758    7182
Name: rlength, dtype: int64","1758    True
Name: url_after_redirects, dtype: bool","1758    https://bongroudyaki.blogspot.be/?m=0
Name: url, dtype: object","929    True
Name: domain_malicious, dtype: bool",N,24,0.48585527616973984,0,0,0,0,N,0,1,34.333332,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
238,cpanel.setup-account-appleid.duckdns.org,14774400.0,38.0,38.0,1.0,2019-05-21 04:53:20,2019-05-21 12:11:49,17.0,1.0,1.0,True,1.0,True,1,9,"1318    1
Name: response_code, dtype: int64","1318    0
Name: rlength, dtype: int64","1318    False
Name: url_after_redirects, dtype: bool","1318    http://cpanel.setup-account-appleid.duckdns.org/
Name: url, dtype: object","839    True
Name: domain_malicious, dtype: bool",N,40,0.49483687445610475,0,1,1,1,N,2,2,48.0,1.0,0.0,0.0,0.0,81,1,3,1,0,0,1000000.0,False
239,verify-webapps92512.serveirc.com,15552000.0,15.0,15.0,1.0,2018-11-15 16:04:32,2018-11-15 22:48:16,114.0,1.0,1.0,True,1.0,True,1,6,"1002    1
Name: response_code, dtype: int64","1002    0
Name: rlength, dtype: int64","1002    False
Name: url_after_redirects, dtype: bool","1002    http://verify-webapps92512.serveirc.com/signin...
Name: url, dtype: object","1548    True
Name: domain_malicious, dtype: bool",N,32,0.520488720410385,0,0,1,0,N,1,1,57.0,2.0,0.0,0.0,0.0,82,1,2,0,0,0,1000000.0,False
240,appleid-validateservice.serveuser.com,33350400.0,51.0,51.0,1.0,2018-11-13 08:43:10,2020-08-07 08:33:58,252.0,2.0,2.0,True,1.0,None,1,5,"305    1
Name: response_code, dtype: int64","305    0
Name: rlength, dtype: int64","305    False
Name: url_after_redirects, dtype: bool","305    http://appleid-validateservice.serveuser.com/
Name: url, dtype: object","687    True
Name: domain_malicious, dtype: bool",N,37,0.4706886883710631,0,1,1,1,N,1,1,45.0,1.0,0.0,0.0,0.0,77,1,2,1,0,0,1000000.0,False
