,Unnamed: 0,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg)
851,851,pchome.net,dl-tj-cnc-1.pchome.net,2012-08-08,2018-09-01,10837,5,4,True,3,True,N,22,0.4579415978970587,0,0,0,0,N,3,1,Compromised,4241.0,0.0,2633.0,0.0,2422.0,0,6,403,False,61.155.136.213,571,36,363,12026.173553719009
852,852,irib.ir,radio.irib.ir,2013-12-02,2020-01-04,114344,3,1,True,1,True,N,13,0.3206810344280161,0,0,0,0,N,0,1,Compromised,39.0,0.0,18.0,0.0,0.0,1,5,404,False,77.36.160.64,1245,59,1,4821.762295081967
853,853,plala.or.jp,www13.plala.or.jp,2010-06-24,2020-01-04,738386,1,2,True,1,True,N,17,0.3968903867566075,0,0,0,0,N,0,2,Compromised,328.0,0.0,84.0,0.0,39.0,0,7,200,False,60.43.63.113,1694,40,407,9986.090163934427
854,854,onlinedown.net,nm.onlinedown.net,2014-08-22,2016-10-19,7231,2,3,True,2,None,N,17,0.3814501991862591,0,0,1,0,N,0,1,Compromised,634.0,1.0,373.0,0.0,354.0,0,7,500,True,218.93.210.116,579,30,1753,1775.327868852459
855,855,downloadly.ir,dl.downloadly.ir,2014-07-20,2019-10-01,296823,17,7,True,4,True,N,16,0.39445488164154,0,0,0,0,N,0,1,Compromised,150.0,50.0,78.0,0.0,0.0,0,5,200,False,79.127.127.89,232383,107,0,6483.680327868852
856,856,sarzamindownload.com,dl1.sarzamindownload.com,2013-08-10,2020-01-04,122089,1,1,True,1,None,N,24,0.4571585305974332,0,0,0,0,N,0,1,Attacker-Created,236.0,23.0,81.0,0.0,0.0,0,5,200,False,79.127.127.51,13121332,74,31,3087.1639344262294
857,857,main.jp,make-simple.main.jp,2016-01-13,2019-12-27,69,1,2,True,1,None,N,19,0.4339193042469034,0,0,0,1,N,1,1,Compromised,452.0,2.0,88.0,0.0,82.0,0,7,404,False,157.7.107.53,19220,65,0,13475.77868852459
858,858,ub.ac.id,tip.ub.ac.id,2019-08-08,2020-01-04,534,1,3,True,1,True,N,12,0.3777569033835866,0,0,0,0,N,0,2,Compromised,120.0,0.0,35.0,0.0,21.0,0,9,404,True,175.45.184.190,42975,27,1140,12708.065573770491
859,859,bemobtrk.com,qugc5.bemobtrk.com,2017-09-30,2019-08-25,2131,146,5,True,2,None,N,18,0.4517961868006754,0,0,0,0,N,0,1,Attacker-Created,1477.0,0.0,135.0,0.0,93.0,0,8,200,True,52.22.199.44,35177,66,92,10037.139344262296
860,860,51cto.com,blog.51cto.com,2016-01-14,2017-04-01,9779,7,3,True,2,None,N,14,0.3977507095512776,0,0,0,0,N,0,1,Compromised,537.0,68.0,362.0,0.0,128.0,0,8,200,True,183.131.214.137,19968,62,2638,1074.0573770491803
861,861,tistory.com,insidexf.tistory.com,2011-08-28,2019-12-25,1049,6,2,True,1,True,N,20,0.4605229691428727,0,0,0,0,N,0,1,Compromised,10672.0,0.0,5274.0,0.0,5253.0,0,5,404,True,211.231.99.250,2551,39,422,268.3524590163934
862,862,crsky.com,6.scdx3.crsky.com,2011-06-22,2019-10-14,53781,1,1,True,1,None,N,17,0.4263021514624899,0,0,0,1,N,0,2,Attacker-Created,12516.0,1.0,11263.0,0.0,9726.0,0,6,403,False,118.123.13.144,218,32,418,9557.713114754099
863,863,jb51.net,enkj.jb51.net,2012-10-05,2020-01-04,35871,2,1,True,1,None,N,13,0.3856318715337227,0,0,0,0,N,0,1,Compromised,7751.0,24.0,4664.0,0.0,3732.0,0,5,200,False,59.53.88.66,4061301,60,2,901.8360655737705
864,864,paopaoche.net,az3.paopaoche.net,2018-01-02,2019-12-08,2375,2,3,True,1,None,N,17,0.4171469130429417,0,0,0,0,N,0,1,Compromised,21168.0,3331.0,2764.0,0.0,2525.0,0,5,None,False,222.241.7.237,None,51,2,7684.180327868852
865,865,alicdn.com,sc01.alicdn.com,2016-01-16,2016-01-16,2,5,2,True,2,None,N,15,0.4320706023176381,0,0,0,0,N,0,1,Attacker-Created,158574.0,168.0,226.0,0.0,129.0,0,6,200,False,23.79.206.248,513029,59,328,713.9262295081967
866,866,typeform.com,admin461270.typeform.com,2019-04-12,2019-08-19,466,45,8,True,2,None,N,24,0.5275219428364066,0,0,1,1,N,0,1,Compromised,519.0,0.0,154.0,0.0,132.0,0,5,200,False,52.73.204.228,980,42,117,1520.2622950819673
867,867,memuplay.com,dl.memuplay.com,2019-07-30,2019-07-30,3,1,2,True,1,True,N,15,0.4154039356509715,0,0,0,1,N,0,1,Compromised,318.0,0.0,144.0,0.0,67.0,0,5,200,False,47.246.18.232,3172952,78,6,8624.88524590164
868,868,linode.com,li105-8.members.linode.com,2011-10-11,2020-01-04,15037,1,1,True,1,True,N,26,0.4901286853566829,0,0,0,0,N,1,2,Compromised,356.0,0.0,87.0,0.0,68.0,0,5,200,False,72.14.190.8,122,66,1072,9265.524590163934
869,869,bemobtrk.com,qugc5.bemobtrk.com,2017-09-30,2019-08-25,2131,146,5,True,2,None,N,18,0.4517961868006754,0,0,0,0,N,0,1,Attacker-Created,1477.0,0.0,135.0,0.0,93.0,0,8,200,True,52.22.199.44,35177,66,92,10037.139344262296
870,870,temp.domains,box5885.temp.domains,2019-07-02,2020-01-04,1078,1,1,True,1,None,N,20,0.4777410164862568,0,0,0,0,N,0,1,Attacker-Created,58.0,0.0,5.0,0.0,4.0,0,6,404,False,162.241.24.167,425,66,32,28822.245901639344
871,871,hsforms.com,share.hsforms.com,2018-05-21,2020-01-04,331241,5,3,True,3,True,N,17,0.4024410306900004,0,0,0,2,N,0,1,Attacker-Created,82.0,32.0,41.0,0.0,0.0,0,8,200,False,104.16.85.5,1670,54,300,101345.83606557376
872,872,arvixeshared.com,dallas168.arvixeshared.com,2016-10-18,2020-01-04,94452,1,2,True,1,None,N,26,0.4914011023029535,0,0,0,0,N,0,1,Attacker-Created,8.0,0.0,8.0,0.0,0.0,0,5,200,True,143.95.38.87,7295,85,96,105263.31967213115
873,873,bget.ru,n77799w8.bget.ru,2016-10-28,2019-08-30,12071,2,1,True,0,None,N,16,0.4316024408207701,0,0,0,0,N,0,1,Attacker-Created,2349.0,0.0,1366.0,0.0,1318.0,0,12,200,False,185.50.25.13,136017,44,95,148105.0819672131
874,874,cncrk.com,down.cncrk.com,2014-11-04,2019-08-22,80818,15,3,True,2,None,N,14,0.3798935697652535,0,0,0,0,N,0,1,Attacker-Created,6090.0,0.0,5818.0,0.0,5234.0,0,9,404,False,222.241.7.162,315,32,1088,19354.752066115703
875,875,sdbeta.com,d11.sdbeta.com,2016-11-15,2019-12-23,1085,3,5,True,2,True,N,14,0.4223479138995887,0,0,0,0,N,0,1,Compromised,248.0,0.0,205.0,0.0,168.0,0,8,200,False,103.205.5.160,103368,38,15,20067.532786885247
876,876,lolipop.jp,dp45320398.lolipop.jp,2019-06-20,2019-12-23,80,1,2,True,1,None,N,21,0.4538015577369507,0,0,0,0,N,0,1,Compromised,199.0,0.0,50.0,0.0,24.0,0,9,403,False,157.7.107.38,1422,50,60,11698.352459016394
877,877,app.link,w1a6v.app.link,2019-08-04,2019-08-15,255,84,6,True,2,None,N,14,0.4223479138995887,0,0,0,1,N,0,1,Attacker-Created,3596.0,2.0,1041.0,0.0,1023.0,0,5,200,False,99.84.254.117,4881,22,1,14860.901639344262
878,878,leadzuaf.com,r.leadzuaf.com,2015-10-01,2015-11-23,121591,1,2,True,2,True,N,14,0.4402050536856128,0,0,0,0,N,0,1,Attacker-Created,945.0,0.0,358.0,0.0,334.0,5,6,204,True,217.13.124.95,0,202,8,37654.770491803276
879,879,apkfollow.com,www.apkfollow.com,2017-03-12,2019-11-10,121702,8,1,True,1,True,N,17,0.3877351483370593,0,0,0,0,N,0,1,Compromised,85.0,16.0,37.0,0.0,18.0,0,7,200,False,104.25.146.17,102496,77,100,131160.88524590165
880,880,shinobi.jp,file.tancyo.blog.shinobi.jp,2018-08-06,2019-12-25,1324,1,7,True,1,None,N,27,0.4855193952478517,0,0,0,0,N,0,3,Compromised,329.0,0.0,39.0,0.0,11.0,0,7,200,False,112.140.42.78,34624,43,1,22790.30578512397
881,881,20script.ir,up.20script.ir,2014-04-27,2020-01-04,40456,8,1,True,1,None,N,14,0.4044907741135645,0,0,0,0,N,0,1,Compromised,90.0,0.0,19.0,0.0,6.0,0,7,404,True,138.201.162.22,613,53,25,23726.860655737706
882,882,lipi.go.id,jurnal.biotek.lipi.go.id,2014-12-21,2020-01-02,3581,2,1,True,1,True,N,24,0.4689536489558933,0,0,0,0,N,0,3,Compromised,28.0,0.0,5.0,0.0,0.0,0,5,503,False,203.160.128.6,299,73,1118,44484.0
883,883,tmweb.ru,cu01450.tmweb.ru,2019-05-08,2019-12-26,143,1,2,True,1,None,N,16,0.453125,0,0,0,0,N,0,1,Attacker-Created,1417.0,0.0,678.0,0.0,644.0,0,9,200,False,92.53.96.227,210,39,75,51137.80327868852
884,884,360safe.com,dl.360safe.com,2016-06-06,2016-06-27,81,7,1,True,1,True,N,14,0.4580621934716369,0,0,0,0,N,0,1,Attacker-Created,2651.0,841.0,626.0,0.0,107.0,0,5,200,False,104.192.108.18,655807,56,44,42727.11475409836
885,885,flashx.pw,www.flashx.pw,2016-01-26,2020-01-04,852483,28,2,True,1,True,Y,13,0.3664011023029535,0,0,0,0,N,0,1,Compromised,132.0,30.0,98.0,0.0,0.0,0,5,200,True,104.28.26.86,362554,57,0,28886.508196721312
886,886,ammyy.com,www.ammyy.com,2010-07-01,2020-01-04,7068892,5,4,True,1,True,N,13,0.33265327424538643,0,0,0,0,N,0,1,Compromised,160.0,117.0,1.0,0.0,0.0,0,5,200,False,136.243.105.159,792720,41,302,60196.39344262295
887,887,main.jp,make-simple.main.jp,2016-01-13,2019-12-27,69,1,2,True,1,None,N,19,0.4339193042469034,0,0,0,1,N,1,1,Compromised,452.0,2.0,88.0,0.0,82.0,0,7,404,False,157.7.107.53,19220,65,0,13475.77868852459
888,888,pdfforge.org,teal.download.pdfforge.org,2017-12-06,2019-12-08,77710,1,2,True,1,None,N,26,0.4456810294669781,0,0,0,0,N,0,2,Compromised,150.0,41.0,26.0,0.0,24.0,0,5,200,False,208.115.123.218,1011872,44,341,35691.475409836065
889,889,easywp.com,microsoftonlinemailservices-53dcf6.easywp.com,2019-08-08,2019-12-26,22,1,2,True,2,True,N,45,0.5288291822454282,0,1,1,2,N,1,1,Compromised,70.0,24.0,25.0,0.0,0.0,0,8,502,False,162.255.118.194,19,54,4,66282.0737704918
890,890,beijing.gov.cn,scjgj.beijing.gov.cn,2018-11-16,2019-09-16,9129,1,1,True,1,None,N,20,0.4135868744561048,0,0,0,1,N,0,2,Compromised,24.0,1.0,1.0,0.0,0.0,0,6,200,False,210.73.67.155,19235,66,94,11504.393442622952
891,891,hostedfiles.net,www.hostedfiles.net,2017-03-06,2019-01-15,1876932,19,6,True,3,True,N,19,0.4289529420166831,0,0,0,0,N,0,1,Compromised,100.0,14.0,83.0,0.0,42.0,1,6,200,False,3.225.87.211,15727,76,112,120534.4262295082
892,892,unila.ac.id,conference.unila.ac.id,2015-04-16,2020-01-01,1369,2,2,True,1,True,N,22,0.4266360514096793,0,0,0,0,N,0,2,Compromised,126.0,2.0,92.0,0.0,30.0,10,9,200,False,103.3.46.5,25363,320,1,17536.55737704918
893,893,bget.ru,n77799w8.bget.ru,2016-10-28,2019-08-30,12071,2,1,True,0,None,N,16,0.4316024408207701,0,0,0,0,N,0,1,Attacker-Created,2349.0,0.0,1366.0,0.0,1318.0,0,12,200,False,185.50.25.13,136017,44,95,148105.0819672131
894,894,netsolhost.com,03418f6.netsolhost.com,2019-07-03,2019-12-31,645,1,1,True,1,None,N,22,0.4963216438680211,0,0,0,0,N,0,1,Compromised,316.0,0.0,284.0,0.0,193.0,1,9,200,False,206.188.192.172,390,84,37,87539.26229508196
895,895,memuplay.com,dl.memuplay.com,2019-07-30,2019-07-30,3,1,2,True,1,True,N,15,0.4154039356509715,0,0,0,1,N,0,1,Compromised,318.0,0.0,144.0,0.0,67.0,0,5,200,False,47.246.18.232,3172952,78,6,8624.88524590164
896,896,xdowns.com,a.big.xdowns.com,2012-05-01,2020-01-01,7207,2,1,True,1,None,N,16,0.4472274408207701,0,0,0,0,N,0,2,Compromised,57.0,0.0,36.0,0.0,25.0,0,5,None,False,218.93.127.33,None,45,480,14782.83606557377
897,897,goodly.pro,wb.goodly.pro,2015-11-20,2020-01-04,15526,3,1,True,1,True,N,13,0.3976041113510931,0,0,0,1,N,0,1,Compromised,308.0,1.0,19.0,0.0,0.0,0,6,304,False,95.85.33.158,0,69,2,55473.934426229505
898,898,iyottube.com,www.iyottube.com,2017-05-15,2020-01-04,675371,28,4,True,3,None,N,16,0.4159774408207701,0,0,0,0,N,0,1,Attacker-Created,30.0,0.0,30.0,0.0,10.0,0,5,404,False,104.31.10.153,482,96,0,144045.60655737706
899,899,darknet.to,hcwyo5rfapkytajg.darknet.to,2019-06-20,2019-10-19,119,1,4,True,1,None,N,27,0.5040379137663703,0,0,0,0,N,0,1,Attacker-Created,53.0,0.0,44.0,0.0,0.0,0,7,200,False,185.11.145.193,8658,36,41,152368.66393442624
900,900,temp.domains,box5885.temp.domains,2019-07-02,2020-01-04,1078,1,1,True,1,None,N,20,0.4777410164862568,0,0,0,0,N,0,1,Attacker-Created,58.0,0.0,5.0,0.0,4.0,0,6,404,False,162.241.24.167,425,66,32,28822.245901639344
901,901,hsforms.com,share.hsforms.com,2018-05-21,2020-01-04,331241,5,3,True,3,True,N,17,0.4024410306900004,0,0,0,2,N,0,1,Attacker-Created,82.0,32.0,41.0,0.0,0.0,0,8,200,False,104.16.85.5,1670,54,300,101345.83606557376
902,902,uin-malang.ac.id,farmasi.uin-malang.ac.id,2014-03-21,2019-12-26,6731,1,2,True,2,True,N,24,0.4422900249489497,0,0,0,0,N,1,2,Compromised,26.0,0.0,8.0,0.0,6.0,0,8,404,False,103.17.76.14,48322,59,325,29277.016393442624
903,903,uzzf.com,o.uzzf.com,2014-08-30,2020-01-01,36004,17,2,True,2,None,N,10,0.3402410164862569,0,0,0,0,N,0,1,Attacker-Created,1518.0,0.0,1460.0,0.0,1278.0,0,5,404,False,61.183.52.147,63,31,2312,17480.245901639344
904,904,az.pl,35.146.az.pl,2015-12-17,2020-01-04,11439,1,1,True,1,True,N,12,0.3985902367169199,0,0,0,0,N,0,2,Compromised,43.0,0.0,40.0,0.0,16.0,0,10,None,False,46.242.146.35,None,72,1327,115106.0756302521
905,905,livechennai.com,jobs.livechennai.com,2013-07-01,2020-01-04,64298,5,4,True,3,None,N,20,0.4652410164862568,0,0,1,0,N,0,1,Attacker-Created,138.0,0.0,138.0,0.0,7.0,0,7,200,True,70.39.248.179,46636,52,411,72081.74590163934
906,906,isb.edu,lim.isb.edu,2017-05-06,2019-12-26,656,1,1,True,1,True,N,11,0.3869744092943177,0,0,0,0,N,0,1,Attacker-Created,9.0,0.0,2.0,0.0,0.0,0,6,404,False,103.231.40.20,4962,31,0,67341.59016393442
907,907,ub.ac.id,tip.ub.ac.id,2019-08-08,2020-01-04,534,1,3,True,1,True,N,12,0.3777569033835866,0,0,0,0,N,0,2,Compromised,120.0,0.0,35.0,0.0,21.0,0,9,404,True,175.45.184.190,42975,27,1140,12708.065573770491
908,908,1gb.ru,malki-ru.1gb.ru,2013-12-21,2020-01-04,19733,1,2,True,1,None,N,15,0.4383613321088168,0,0,0,0,N,1,1,Attacker-Created,632.0,0.0,604.0,0.0,571.0,0,9,200,False,81.177.32.14,16632,59,0,110806.08196721312
909,909,minergate.com,download.minergate.com,2017-05-22,2020-01-04,381580,7,7,True,1,None,N,22,0.4622307347771121,0,0,0,0,N,0,1,Compromised,58.0,1.0,40.0,0.0,16.0,0,5,500,False,176.9.8.174,588,43,333,24100.909836065573
910,910,undiksha.ac.id,pbj.undiksha.ac.id,2015-10-10,2020-01-01,5086,2,2,True,1,True,N,18,0.4465539119746932,0,0,0,0,N,0,2,Attacker-Created,82.0,0.0,75.0,0.0,46.0,0,5,200,False,119.252.174.184,0,61,2,65882.05737704918
911,911,bemobtrk.com,qugc5.bemobtrk.com,2017-09-30,2019-08-25,2131,146,5,True,2,None,N,18,0.4517961868006754,0,0,0,0,N,0,1,Attacker-Created,1477.0,0.0,135.0,0.0,93.0,0,8,200,True,52.22.199.44,35177,66,92,10037.139344262296
912,912,undip.ac.id,me.undip.ac.id,2014-12-26,2020-01-03,4705,3,5,True,1,None,N,14,0.3977507095512776,0,0,0,0,N,0,2,Compromised,153.0,0.0,124.0,0.0,101.0,0,13,200,True,182.255.1.50,7586,35,4,15097.016393442624
913,913,123movies.st,www7.123movies.st,2018-10-20,2020-01-04,59945,2,1,True,1,True,N,17,0.446558677748824,0,0,0,0,N,0,1,Compromised,1842.0,0.0,1840.0,0.0,1833.0,0,5,200,True,104.31.114.13,30786,39,2,12214.303278688525
914,914,apktops.ir,dl.apktops.ir,2014-07-05,2020-01-04,66279,2,1,True,1,None,N,13,0.4240934099952612,0,0,0,0,N,0,1,Compromised,169.0,33.0,129.0,0.0,0.0,0,5,403,False,185.49.84.253,571,34,424,38468.360655737706
915,915,arvixeshared.com,dallas168.arvixeshared.com,2016-10-18,2020-01-04,94452,1,2,True,1,None,N,26,0.4914011023029535,0,0,0,0,N,0,1,Attacker-Created,8.0,0.0,8.0,0.0,0.0,0,5,200,True,143.95.38.87,7295,85,96,105263.31967213115
916,916,unpas.ac.id,puskom.unpas.ac.id,2015-09-14,2020-01-03,1945,2,2,True,1,True,N,18,0.4326650230858043,0,0,0,0,N,0,2,Compromised,4.0,0.0,3.0,0.0,0.0,0,5,200,True,103.41.247.114,7586,56,102,41437.05737704918
917,917,androeed.ru,s61.androeed.ru,2019-05-08,2020-01-03,79988,2,2,True,1,None,N,15,0.4216946654421501,0,0,0,0,N,0,1,Compromised,451.0,9.0,119.0,0.0,39.0,0,9,200,False,91.226.212.5,112059,80,1,32415.655737704918
918,918,mgimo.ru,icp-soc.mgimo.ru,2015-08-31,2020-01-04,73485,2,3,True,2,True,N,16,0.421875,0,0,0,1,N,1,1,Attacker-Created,102.0,0.0,102.0,0.0,0.0,5,7,200,False,213.167.35.234,17469,92,0,59712.41803278688
919,919,gridserver.com,s122112.gridserver.com,2012-01-22,2019-12-28,93,1,1,True,1,True,N,22,0.44228882465336894,0,0,0,0,N,0,1,Attacker-Created,240.0,0.0,193.0,0.0,155.0,0,12,200,False,205.186.179.98,1128112,45,40,126848.19672131147
920,920,letribunaldunet.fr,www.letribunaldunet.fr,2013-05-12,2020-01-04,449120,2,1,True,1,True,N,22,0.4508670984134756,1,0,0,0,N,0,1,Compromised,74.0,47.0,20.0,0.0,0.0,0,6,200,False,178.32.94.12,118725,65,300,42410.94262295082
921,921,failiem.lv,fv20.failiem.lv,2017-09-07,2020-01-04,122803,3,4,True,2,True,N,15,0.4050279987754835,0,0,0,1,N,0,1,Compromised,197.0,0.0,154.0,0.0,129.0,1,5,404,True,80.232.243.188,178333,42,321,109954.23966942148
922,922,33lc.com,psoft.33lc.com,2014-03-06,2019-10-16,52935,24,1,True,1,None,N,14,0.4044907741135645,0,0,0,0,N,0,1,Compromised,53.0,0.0,36.0,0.0,0.0,0,5,None,False,59.57.13.173,None,55,2,21140.60655737705
923,923,ump.ac.id,www.psikologi.ump.ac.id,2016-04-27,2016-11-12,82,3,4,True,3,None,N,23,0.4485442939820579,0,0,0,0,N,0,3,Compromised,165.0,84.0,63.0,0.0,8.0,1,6,200,True,103.120.232.2,21292,82,0,106583.30327868853
924,924,captain-droid.com,apk.captain-droid.com,2018-01-02,2020-01-04,86842,4,2,True,2,True,N,21,0.4493081782909739,0,0,0,0,N,1,1,Compromised,362.0,346.0,13.0,0.0,0.0,0,5,200,False,193.42.111.114,408189,86,3,206645.2131147541
925,925,ump.ac.id,www.psikologi.ump.ac.id,2016-04-27,2016-11-12,82,3,4,True,3,None,N,23,0.4485442939820579,0,0,0,0,N,0,3,Compromised,165.0,84.0,63.0,0.0,8.0,1,6,200,True,103.120.232.2,21292,82,0,106583.30327868853
926,926,bmstu.ru,val.bmstu.ru,2012-01-13,2020-01-04,32096,2,2,True,1,None,N,12,0.4064536489558933,0,0,0,0,N,0,1,Compromised,33.0,2.0,26.0,0.0,0.0,0,7,200,False,195.19.40.152,11257,25,26,49923.270491803276
927,927,freepdfsolutions.com,www.freepdfsolutions.com,2017-02-17,2020-01-04,23935,1,4,True,2,None,N,24,0.4819235700502533,0,0,0,0,N,0,1,Compromised,120.0,6.0,109.0,0.0,55.0,0,5,200,False,23.111.140.234,13724,42,13,212999.83606557376
928,928,rotapost.ru,blog.rotapost.ru,2011-09-20,2020-01-04,72237,2,6,True,2,None,N,16,0.4159774408207701,0,0,0,0,N,0,1,Compromised,9.0,0.0,9.0,0.0,0.0,0,7,404,False,162.221.224.91,315,33,1177,150389.0655737705
929,929,utfpr.edu.br,blogs.ct.utfpr.edu.br,2014-12-05,2020-01-04,16309,2,2,True,1,None,N,21,0.4538015577369507,0,0,0,0,N,0,3,Compromised,104.0,1.0,73.0,0.0,2.0,0,6,404,False,200.134.25.177,295,39,86,36945.60655737705
930,930,rusf.ru,kotenok.rusf.ru,2010-08-15,2020-01-04,28187,1,1,True,1,True,N,15,0.4050279987754835,0,0,0,0,N,0,1,Compromised,36.0,0.0,36.0,0.0,0.0,0,5,200,False,81.176.66.165,2699,49,1,287577.39344262297
931,931,dulichvietnam.com.vn,danhba.dulichvietnam.com.vn,2016-08-03,2019-12-31,495,2,1,True,1,None,N,27,0.4727652861046043,0,0,0,2,N,0,2,Compromised,13.0,0.0,4.0,0.0,0.0,0,7,200,False,112.213.94.229,156928,76,135,133192.18032786885
932,932,rsvpu.ru,monument.rsvpu.ru,2018-01-19,2020-01-04,3212,1,1,True,1,None,N,17,0.4171469130429417,0,0,0,0,N,0,1,Compromised,7.0,1.0,5.0,0.0,0.0,0,8,200,False,193.169.176.25,31326,78,87,124504.19672131147
933,933,zone-anime.net,gdark.zone-anime.net,2019-02-03,2019-12-24,519,2,2,True,1,True,N,20,0.4558049217994887,0,0,0,0,N,1,1,Compromised,22.0,0.0,21.0,0.0,0.0,0,7,200,False,104.27.128.14,461,43,185,278815.237704918
934,934,4sync.com,dc738.4sync.com,2018-11-14,2020-01-04,75863,1,1,True,2,True,N,15,0.4320706023176381,0,0,0,0,N,0,1,Compromised,385.0,6.0,199.0,0.0,180.0,0,6,200,False,199.101.135.228,770360,41,1,98749.70491803279
935,935,hsforms.com,share.hsforms.com,2018-05-21,2020-01-04,331241,5,3,True,3,True,N,17,0.4024410306900004,0,0,0,2,N,0,1,Attacker-Created,82.0,32.0,41.0,0.0,0.0,0,8,200,False,104.16.85.5,1670,54,300,101345.83606557376
936,936,newpages.com.my,mail5.newpages.com.my,2015-12-19,2019-12-30,3997,1,1,True,1,True,N,21,0.468624326749346,0,0,0,0,N,0,2,Compromised,6.0,0.0,3.0,0.0,0.0,0,5,200,True,110.74.178.134,36395,67,44,223432.82786885247
937,937,snru.ac.th,lao.lgc.snru.ac.th,2010-08-26,2020-01-04,12650,1,3,True,1,None,N,18,0.4240184090228977,0,0,0,0,N,0,3,Compromised,13.0,0.0,9.0,0.0,1.0,0,7,200,False,202.29.24.17,39874,47,1,182548.60330578513
938,938,police.go.th,p3.police.go.th,2011-01-24,2019-12-27,1327,4,2,True,1,None,N,15,0.4154039356509715,0,0,0,0,N,0,2,Compromised,19.0,0.0,5.0,0.0,0.0,0,6,200,False,104.24.98.94,4090,60,1545,124517.53278688525
939,939,gontor.ac.id,lppm.unida.gontor.ac.id,2017-02-08,2019-12-07,6478,4,5,True,5,None,N,23,0.4567495937096823,0,0,0,0,N,0,3,Compromised,14.0,0.0,8.0,0.0,3.0,0,6,404,True,117.53.44.236,2330,54,524,179296.04918032786
940,940,gridserver.com,s122112.gridserver.com,2012-01-22,2019-12-28,93,1,1,True,1,True,N,22,0.44228882465336894,0,0,0,0,N,0,1,Attacker-Created,240.0,0.0,193.0,0.0,155.0,0,12,200,False,205.186.179.98,1128112,45,40,126848.19672131147
941,941,letribunaldunet.fr,www.letribunaldunet.fr,2013-05-12,2020-01-04,449120,2,1,True,1,True,N,22,0.4508670984134756,1,0,0,0,N,0,1,Compromised,74.0,47.0,20.0,0.0,0.0,0,6,200,False,178.32.94.12,118725,65,300,42410.94262295082
942,942,vivawebhost.com,ns2-space.vivawebhost.com,2017-02-16,2020-01-04,1376377,1,2,True,1,True,N,25,0.4967075950978065,0,0,0,0,N,1,1,Compromised,9.0,0.0,5.0,0.0,0.0,0,6,404,False,217.174.148.64,10169,74,868,195092.34426229508
943,943,ua-ix.biz,bestch-new.ua-ix.biz,2018-05-20,2020-01-04,911,1,5,True,2,None,N,20,0.4777410164862568,0,0,0,0,N,2,1,Compromised,21.0,0.0,20.0,0.0,0.0,0,6,200,False,185.68.16.11,36655,28,438,295451.98360655736
944,944,coinjar.com,support.coinjar.com,2018-08-10,2018-11-06,726,416,4,True,1,None,N,19,0.4470771989837455,0,0,1,0,N,0,1,Compromised,27.0,2.0,23.0,0.0,0.0,0,5,200,False,104.16.53.111,28539,79,843,137798.3949579832
945,945,ur.ru,develop.ur.ru,2018-11-02,2020-01-04,2975,1,2,True,1,None,N,13,0.3856318715337228,0,0,0,0,N,0,1,Compromised,15.0,1.0,6.0,0.0,0.0,0,5,200,False,212.23.64.77,12336,59,1,182153.59836065574
946,946,hostwindsdns.com,reseller5.hostwindsdns.com,2014-09-10,2020-01-02,16289,1,2,True,2,None,N,26,0.4685410658849658,0,0,0,0,N,0,1,Compromised,118.0,0.0,60.0,0.0,39.0,0,5,404,False,23.238.18.46,10181,76,518,129246.32786885246
947,947,up4ever.download,s9.up4ever.download,2018-05-15,2020-01-04,35165,1,2,True,2,True,Y,19,0.47835935068765,0,0,0,0,N,0,1,Compromised,194.0,12.0,109.0,0.0,86.0,0,5,200,False,80.209.233.149,322737,133,0,178500.85833333334
948,948,ukdw.ac.id,publikasi-fbio.ukdw.ac.id,2017-04-04,2019-10-30,241,4,1,True,1,True,N,25,0.4667075950978065,0,0,0,0,N,1,2,Compromised,23.0,0.0,19.0,0.0,0.0,0,5,404,False,38.100.229.242,376,92,860,247636.73553719008
949,949,oocities.org,www.oocities.org,2011-05-10,2020-01-04,757917,2,1,True,1,True,N,16,0.39445488164154,0,0,0,0,N,0,1,Compromised,2019.0,213.0,1642.0,0.0,464.0,0,6,200,False,85.17.147.12,12018,55,136,56647.024590163935
950,950,h1n.ru,everythingforyouworld.h1n.ru,2019-05-12,2019-08-11,173,1,5,True,2,True,N,28,0.4904064499758978,0,0,0,0,N,0,1,Compromised,40.0,0.0,13.0,0.0,0.0,0,8,403,False,145.239.233.138,16180,43,57,240688.4180327869
951,951,unaux.com,followersgratisinstagram.unaux.com,2018-07-02,2019-03-23,9,1,2,True,1,True,N,34,0.4952539440174217,0,0,0,0,N,0,1,Compromised,51.0,0.0,37.0,0.0,15.0,1,7,200,False,199.59.242.151,4028,46,141,129297.16393442624
952,952,ug.edu.pl,mediastery.ug.edu.pl,2015-09-06,2020-01-03,10436,1,2,True,2,True,N,20,0.4558049217994887,0,0,0,0,N,0,2,Compromised,28.0,0.0,20.0,0.0,0.0,0,7,200,True,153.19.1.201,27274,70,647,80943.825
