,Unnamed: 0,Unnamed: 0.1,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg),url,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path
659,659,659,azajikirok.tk,azajikirok.tk,2019-05-02,2019-05-02,150,1,1,True,0,None,Y,13,0.3783733421203239,0,0,0,0,N,0,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,5,None,False,on,None,58,103,685137.0,"269    http://azajikirok.tk/index
Name: url, dtype: object",9.0,1.0,0.0,2.6666667,0.0,1,1,0,0,0
660,660,660,primeartcap.com,primeartcap.com,2019-06-27,2019-06-27,11,1,1,True,1,None,N,15,0.40502799877548346,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,8,200,True,107.180.21.22,2166,70,49,890707.0,"416    http://primeartcap.com/ccheng/primeart
Name: url, dtype: object",6.0,2.0,0.0,16.0,0.0,1,1,0,0,0
661,661,661,andothertoandfro.tk,andothertoandfro.tk,2019-06-18,2019-06-18,55,1,1,True,0,None,Y,19,0.41579504727984096,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,404,True,194.9.70.19,0,59,50,418784.0,"988    http://andothertoandfro.tk/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,0,0,0
662,662,662,r12bon33.com,r12bon33.com,2019-08-04,2019-08-04,6,1,1,True,1,None,N,12,0.4064536489558933,0,0,0,0,N,0,0,Attacker-Created,13.0,0.0,13.0,13.0,0.0,0,7,200,False,107.180.40.55,39965,54,1,257946.0,"1351    https://r12bon33.com/
Name: url, dtype: object",13.0,1.0,0.0,1.0,0.0,1,1,0,0,0
663,663,663,rh377.com,rh377.com,2019-06-28,2019-06-28,5,1,2,True,1,None,N,9,0.3684628534673422,0,0,0,0,N,0,0,Attacker-Created,7.0,0.0,7.0,7.0,0.0,0,7,200,True,143.95.1.164,7295,55,35,742349.0,"1106    http://rh377.com/video
Name: url, dtype: object",7.0,1.0,0.0,3.857143,0.0,1,1,0,0,0
664,664,664,nfcpartilan.xyz,nfcpartilan.xyz,2019-08-15,2019-08-15,6,1,1,True,1,True,Y,15,0.4550279987754834,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,7,404,True,198.54.115.164,347,81,1,313830.0,"768    http://nfcpartilan.xyz/tpg-aut/excel143auto/in...
Name: url, dtype: object",3.0,2.3333333,0.0,21.0,0.0,1,1,0,0,0
665,665,665,existing-error44.tk,existing-error44.tk,2019-05-08,2019-05-08,87,1,1,True,1,None,Y,19,0.4470771989837455,0,0,0,0,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,200,True,157.230.184.104,1196,59,90,446666.0,"102    http://existing-error44.tk/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,0,0,0
666,666,666,moncrotz02.com,serve.primary-avaible-sec.com.moncrotz02.com,2019-07-29,2019-07-29,8,1,1,True,1,None,N,44,0.5098298501374453,1,0,0,1,N,2,3,Attacker-Created,4.0,0.0,4.0,0.0,0.0,0,6,200,False,on,68,80,21,815081.0,"25    http://serve.primary-avaible-sec.com.moncrotz0...
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,0,0,0,0
667,667,667,verifyinboxonline.tk,verifyinboxonline.tk,2019-07-01,2019-07-02,33,1,1,True,1,True,Y,20,0.4558049217994888,0,0,2,0,N,0,0,Attacker-Created,15.0,0.0,15.0,15.0,0.0,0,7,None,False,on,None,67,41,964335.0,"261    https://verifyinboxonline.tk/direct
Name: url, dtype: object",15.0,1.0666666999999999,0.0,4.6666665,0.0,1,1,0,0,0
668,668,668,uyuhanatuhmanehtehjs.com,www-apple-id-unlock.uyuhanatuhmanehtehjs.com,2019-07-05,2019-07-06,36,1,1,True,1,None,N,44,0.5204416037601035,0,1,1,1,N,3,1,Attacker-Created,5.0,0.0,5.0,0.0,0.0,0,6,404,False,23.108.87.6,359,81,33,427827.0,"669    http://www-apple-id-unlock.uyuhanatuhmanehtehj...
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,0,1,0,0
669,669,669,cmkasjfiwent.com,web.apple.com-page-feedback2019m301we7.cmkasjfiwent.com,2019-08-02,2019-08-04,39,1,1,True,1,None,N,55,0.5518489330978109,1,1,0,1,N,2,3,Attacker-Created,51.0,3.0,48.0,0.0,1.0,1,8,404,False,191.101.33.45,354,81,0,584617.0,"521    https://web.apple.com-page-feedback2019m301we7...
Name: url, dtype: object",50.0,1.62,0.48,6.92,0.0,1,0,1,0,0
670,670,670,usaa-onlineaccess.com,usaa-onlineaccess.com,2019-07-01,2019-07-03,583,84,1,True,1,None,N,21,0.4284166656839086,0,0,1,0,N,1,0,Attacker-Created,7.0,0.0,7.0,7.0,0.0,0,7,None,False,190.158.226.15,None,61,42,963400.0,"703    http://usaa-onlineaccess.com/
Name: url, dtype: object",7.0,1.0,0.0,1.0,0.0,1,1,0,0,0
671,671,671,paypiei.com,paypiei.com,2019-08-10,2019-08-12,70,1,1,True,1,None,N,11,0.3869744092943177,0,0,0,1,N,0,0,Attacker-Created,22.0,0.0,22.0,22.0,0.0,1,11,404,False,167.114.2.130,787,78,1,486266.0,"693    https://paypiei.com/cgi-sys/defaultwebpage.cgi
Name: url, dtype: object",22.0,1.4090909,0.0,11.863636,0.0,1,1,0,0,0
672,672,672,existing-error41.tk,existing-error41.tk,2019-05-07,2019-05-08,190,1,1,True,1,None,Y,19,0.4602350937205876,0,0,0,0,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,6,None,False,on,None,60,88,352875.0,"1154    http://existing-error41.tk/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,0,0,0
673,673,673,supportappleid-importupdateaccount.com,supportappleid-importupdateaccount.com,2019-07-22,2019-07-24,29,1,1,True,1,None,N,38,0.4725223873889287,0,1,3,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,7,404,False,68.183.3.251,74,78,15,424371.0,"256    http://supportappleid-importupdateaccount.com/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,1,0,0
674,674,674,gewagoting.net,gewagoting.net,2019-08-10,2019-08-12,24,1,4,True,1,None,N,14,0.3798935697652535,0,0,0,0,N,0,0,Attacker-Created,14.0,4.0,10.0,10.0,0.0,0,6,200,True,51.158.184.228,173,62,0,458141.0,"201    https://gewagoting.net/wps.php
Name: url, dtype: object",14.0,1.3571428,0.0,8.0,0.0,1,1,0,0,0
675,675,675,lconcernerclient.tk,lconcernerclient.tk,2019-05-17,2019-05-18,135,2,1,True,0,None,Y,19,0.3976707903127785,0,0,1,0,N,0,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,7,None,False,on,None,64,71,563981.0,"705    http://lconcernerclient.tk/index
Name: url, dtype: object",2.0,1.0,0.0,6.0,0.0,1,1,0,0,0
676,676,676,islandmassagee.net,islandmassagee.net,2019-06-17,2019-06-18,57,1,1,True,1,None,N,18,0.408291584544951,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,8,None,False,on,None,69,54,961866.0,"118    http://islandmassagee.net/drive/drive
Name: url, dtype: object",6.0,2.0,0.0,12.0,0.0,1,1,0,0,0
677,677,677,mijuyd.tk,mijuyd.tk,2019-07-22,2019-07-24,14,1,1,True,1,None,Y,9,0.3962406312451201,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,None,False,on,None,51,1,393108.0,"1241    https://mijuyd.tk/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,0,0,0
678,678,678,bandungairport.top,bandungairport.top,2019-07-19,2019-07-21,15,1,2,True,2,None,Y,18,0.43790729791178656,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,9,200,False,45.13.36.158,89051,58,16,287209.0,"567    http://bandungairport.top/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,0,0,0
679,679,679,necessaryand.tk,necessaryand.tk,2019-06-13,2019-06-14,154,1,1,True,0,None,Y,15,0.4216946654421501,0,0,0,0,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,404,True,194.9.70.19,0,55,50,414346.0,"856    http://necessaryand.tk/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,0,0,0
680,680,680,usaa-communication.com,usaa-communication.com,2019-07-01,2019-07-02,288,78,1,True,1,None,N,22,0.4152724150460429,0,0,0,0,N,1,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,8,None,False,78.90.243.124,None,62,34,963399.0,"529    http://usaa-communication.com/
Name: url, dtype: object",10.0,1.1,0.0,2.7,0.0,1,1,0,0,0
681,681,681,acustomserved.com,acustomserved.com,2019-08-13,2019-08-15,46,1,2,True,1,None,N,17,0.4374034393292757,0,0,0,0,N,0,0,Attacker-Created,7.0,0.0,7.0,7.0,0.0,0,12,200,True,143.95.72.225,7295,58,1,298127.0,"1044    http://acustomserved.com/
Name: url, dtype: object",7.0,1.0,0.0,3.857143,0.0,1,1,0,0,0
682,682,682,lberne.ga,lberne.ga,2019-08-08,2019-08-09,6,1,1,True,1,None,Y,9,0.3684628534673422,0,0,0,0,N,0,0,Attacker-Created,11.0,2.0,9.0,9.0,0.0,0,5,200,False,192.236.160.25,10811,54,1,437841.0,"484    http://lberne.ga/toda@
Name: url, dtype: object",11.0,1.0909091,0.0,24.454546,0.0,1,1,0,0,0
683,683,683,styjnmyl.com,secure.app.auth-signin.updatsupporcustomer.styjnmyl.com,2019-06-29,2019-07-01,43,1,2,True,1,None,N,55,0.5142091252743514,0,0,2,1,N,1,4,Attacker-Created,6.0,0.0,6.0,0.0,0.0,0,8,200,False,23.106.123.176,163,81,35,807357.0,"963    http://secure.app.auth-signin.updatsupporcusto...
Name: url, dtype: object",6.0,1.0,0.0,1.0,0.0,1,0,0,0,0
684,684,684,friendsprobably.tk,friendsprobably.tk,2019-06-13,2019-06-15,103,1,1,True,0,None,Y,18,0.493462853467342,0,0,0,0,N,0,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,404,True,194.9.70.19,0,58,63,883438.0,"340    http://friendsprobably.tk/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,0,0,0
685,685,685,existing-error48.tk,existing-error48.tk,2019-05-09,2019-05-11,175,1,1,True,1,None,Y,19,0.4602350937205876,0,0,0,0,N,1,0,Attacker-Created,8.0,0.0,8.0,8.0,0.0,0,7,200,True,157.230.184.104,33188,69,93,268667.0,"1303    http://existing-error48.tk/call-now1
Name: url, dtype: object",8.0,1.0,0.0,10.0,0.0,1,1,0,0,0
686,686,686,unverfctiontlssuppid.com,iforgot.appleid.service.unverfctiontlssuppid.com,2019-05-30,2019-05-30,23,1,1,True,1,None,N,48,0.5037734641662682,0,1,1,1,N,0,3,Attacker-Created,3.0,0.0,3.0,0.0,0.0,0,7,200,False,142.4.23.25,68,81,64,365421.0,"635    http://iforgot.appleid.service.unverfctiontlss...
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,0,1,0,0
687,687,687,bjiyo.org,manage.apple.com-us.secureaccesslock-pageunlock343.bjiyo.org,2019-08-09,2019-08-10,31,1,1,True,1,None,N,60,0.5198862850715619,1,1,3,1,N,2,4,Attacker-Created,30.0,2.0,28.0,0.0,8.0,3,9,403,False,167.71.96.115,194,81,0,125625.0,"740    https://manage.apple.com-us.secureaccesslock-p...
Name: url, dtype: object",22.0,1.5454545,1.0909091,5.681818,0.0,1,0,1,0,0
688,688,688,seemsczsz.co.kr,seemsczsz.co.kr,2019-06-22,2019-06-25,9,1,1,True,1,None,N,15,0.3820706023176382,0,0,0,0,N,0,1,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,7,404,False,51.75.168.163,74,55,48,942601.0,"814    http://seemsczsz.co.kr/
Name: url, dtype: object",6.0,1.0,0.0,1.0,0.0,1,2,0,0,0
689,689,689,oflaopracnow.co.kr,oflaopracnow.co.kr,2019-08-08,2019-08-10,83,1,1,True,1,None,N,18,0.4101295201340088,0,0,0,0,N,0,1,Attacker-Created,121.0,2.0,119.0,119.0,0.0,0,14,200,False,54.232.192.96,73,81,1,511904.0,"349    https://oflaopracnow.co.kr/directing/www.cibc....
Name: url, dtype: object",121.0,3.5619836000000005,0.0,43.26446,0.0,1,2,0,0,0
690,690,690,support-paypal.live,support-paypal.live,2019-08-11,2019-08-13,82,1,1,True,1,None,N,19,0.4520435612139658,0,1,1,1,N,1,0,Attacker-Created,30.0,0.0,30.0,30.0,0.0,2,9,404,False,144.217.13.202,332,71,1,581641.0,"307    https://support-paypal.live/app/captcha
Name: url, dtype: object",30.0,1.9666667000000002,0.4,10.866667,0.0,1,1,1,1,0
691,691,691,ruevs25d.com,ruevs25d.com,2019-08-16,2019-08-19,131,1,1,True,1,None,N,12,0.44812031562256,0,0,0,0,N,0,0,Attacker-Created,22.0,2.0,20.0,20.0,0.0,3,15,200,False,178.128.88.144,9566,79,1,272392.0,"2    https://ruevs25d.com/session/?view=login&appId...
Name: url, dtype: object",22.0,1.5909091,0.8181818000000001,6.681817999999999,0.0,2,1,0,0,0
692,692,692,existing-error42.tk,existing-error42.tk,2019-05-04,2019-05-08,240,1,1,True,1,None,Y,19,0.4602350937205876,0,0,0,0,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,200,True,157.230.184.104,1196,59,88,236870.0,"961    http://existing-error42.tk/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,0,0,0
693,693,693,hdpfa.co.kr,hdpfa.co.kr,2019-07-30,2019-08-03,172,1,1,True,1,None,N,11,0.409701685930287,0,0,0,0,N,0,1,Attacker-Created,53.0,0.0,53.0,53.0,0.0,6,11,200,False,35.177.59.88,19575,82,0,185902.0,"1130    https://hdpfa.co.kr/hp/fast/upp/onedrivelogon....
Name: url, dtype: object",53.0,3.3207547999999996,1.8867923999999998,22.169811,0.0,1,2,1,0,0
694,694,694,verification-appleidz.com,verification-appleidz.com,2019-07-19,2019-07-22,87,1,1,True,1,None,N,25,0.4904820329725136,0,1,1,1,N,1,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,10,None,False,23.108.49.247,None,66,22,400884.0,"1038    http://verification-appleidz.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
695,695,695,videosbr770.com,videosbr770.com,2019-06-28,2019-07-01,25,1,3,True,2,None,N,15,0.4550279987754834,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,9,200,False,143.95.1.173,7022,56,47,789723.0,"1079    http://videosbr770.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,0,0,0
696,696,696,squaredyu.com,squaredyu.com,2019-08-10,2019-08-14,250,5,4,True,3,None,N,13,0.4433241792260305,0,0,0,0,N,0,0,Attacker-Created,120.0,0.0,120.0,120.0,44.0,0,9,503,True,143.95.73.224,6400,73,1,395065.0,"1026    http://squaredyu.com/goinhg/mazon/92778/
Name: url, dtype: object",76.0,2.9605262000000003,0.0,16.210526,0.0,1,1,0,1,0
697,697,697,kaprosai-shop08.com,logln-authorize.netfllz.com.kaprosai-shop08.com,2019-08-05,2019-08-09,207,1,1,True,1,None,N,47,0.5340452683218425,2,0,1,0,N,2,3,Attacker-Created,6.0,1.0,4.0,0.0,0.0,0,6,404,False,165.22.176.169,787,81,5,325932.0,"898    http://logln-authorize.netfllz.com.kaprosai-sh...
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,0,0,0,0
698,698,698,outlookhediyesi.com,outlookhediyesi.com,2019-07-23,2019-07-27,14,1,1,True,1,None,N,19,0.4520435612139658,0,1,0,1,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,8,200,False,61.216.146.116,163,59,8,685716.0,"153    http://outlookhediyesi.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,1,0,0
699,699,699,zolfanow.co.kr,zolfanow.co.kr,2019-07-23,2019-07-26,255,1,1,True,1,None,N,14,0.4156078493373017,0,0,0,0,N,0,1,Attacker-Created,7.0,0.0,7.0,7.0,0.0,0,9,200,True,13.235.45.99,0,54,14,480248.0,"831    http://zolfanow.co.kr/
Name: url, dtype: object",7.0,1.5714285,0.0,20.714285,0.0,1,2,0,0,0
700,700,700,gooddayse.com,wwv.pyvpal.com-restoreaccount250719.gooddayse.com,2019-07-25,2019-07-29,104,1,3,True,2,True,N,49,0.5512786646817764,1,0,1,0,N,1,3,Attacker-Created,3.0,0.0,3.0,0.0,0.0,0,8,None,False,on,None,82,3,741918.0,"1023    http://wwv.pyvpal.com-restoreaccount250719.goo...
Name: url, dtype: object",3.0,1.0,0.0,5.0,0.0,1,0,0,0,0
701,701,701,straouspl.com,secure2.authenticatlon-appelid.straouspl.com,2019-08-10,2019-08-18,82,1,1,True,1,None,N,44,0.5026442664736708,0,0,1,1,N,1,2,Attacker-Created,12.0,2.0,10.0,0.0,3.0,3,8,403,False,157.230.42.165,194,81,0,159822.0,"376    https://secure2.authenticatlon-appelid.straous...
Name: url, dtype: object",9.0,1.6666666,1.1111111999999999,6.3333335,0.0,1,0,0,0,0
702,702,702,salahkahakumencintaimu.com,secure1-manage.applepurchase-store.salahkahakumencintaimu.com,2019-07-07,2019-07-11,80,1,1,True,1,None,N,61,0.5037289630681073,0,2,3,1,N,2,2,Attacker-Created,5.0,0.0,5.0,0.0,0.0,0,8,403,False,45.13.132.193,241,81,31,246038.0,"826    http://secure1-manage.applepurchase-store.sala...
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,0,2,0,0
703,703,703,terasruin.waw.pl,terasruin.waw.pl,2019-07-27,2019-07-31,135,1,1,True,1,None,N,16,0.4375,0,0,0,0,N,0,1,Attacker-Created,11.0,0.0,11.0,11.0,0.0,0,8,None,False,on,None,81,0,547224.0,"465    http://terasruin.waw.pl/Wells_Fargo_home_UPDAT...
Name: url, dtype: object",11.0,1.1818181,0.0,32.727272,0.0,1,2,0,0,0
704,704,704,amazon-revolu-account.page,amazon-revolu-account.page,2019-06-24,2019-06-30,23,1,1,True,1,None,N,26,0.4781564505003505,0,1,1,1,N,2,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,6,None,False,128.199.242.28,None,66,42,528272.0,"431    http://amazon-revolu-account.page/
Name: url, dtype: object",6.0,1.0,0.0,1.0,0.0,1,1,1,0,0
705,705,705,customerservice-center02.com,amazon-privacy-policy.customerservice-center02.com,2019-08-14,2019-08-20,144,2,1,True,1,None,N,50,0.5151346176997663,0,1,2,1,N,3,1,Attacker-Created,30.0,1.0,29.0,0.0,5.0,1,10,200,False,162.241.65.90,206,81,0,279035.0,"122    https://amazon-privacy-policy.customerservice-...
Name: url, dtype: object",25.0,1.0,0.0,1.0,0.0,1,0,1,0,0
706,706,706,zorbykanlg.com,zorbykanlg.com,2019-07-24,2019-07-29,174,1,1,True,1,None,N,14,0.4580621934716369,0,0,0,1,N,0,0,Attacker-Created,11.0,0.0,11.0,11.0,0.0,0,9,None,False,on,None,74,2,584820.0,"1126    http://zorbykanlg.com/azinging/sharepoint
Name: url, dtype: object",11.0,1.2727273000000001,0.0,7.6363635,0.0,1,1,0,0,0
707,707,707,krzykweb.us,krzykweb.us,2019-07-26,2019-08-01,20,2,1,True,1,None,N,11,0.4097016859302869,0,0,0,0,N,0,0,Attacker-Created,11.0,0.0,11.0,11.0,0.0,1,13,200,False,54.255.195.105,9195,79,1,607115.0,"930    https://krzykweb.us/tmz/?m=fred.ware@hkmach.com
Name: url, dtype: object",11.0,1.5454545,0.0,6.4545455,0.0,1,1,0,0,0
708,708,708,r5vsw12.com,r5vsw12.com,2019-08-14,2019-08-20,61,1,1,True,1,None,N,11,0.4324289625662561,0,0,0,0,N,0,0,Attacker-Created,15.0,2.0,13.0,13.0,0.0,0,7,200,False,173.82.235.243,68,59,0,388176.0,"578    https://r5vsw12.com/session
Name: url, dtype: object",15.0,1.5333333,0.73333335,6.2,0.0,1,1,0,0,0
709,709,709,scureddids-mylos.com,managepayments.secured-payment.apple.id.scureddids-mylos.com,2019-08-15,2019-08-22,22,1,1,True,1,None,N,60,0.5009356006666047,0,1,1,1,N,2,4,Attacker-Created,10.0,1.0,9.0,0.0,3.0,2,6,404,False,167.71.135.85,307,81,0,388563.0,"195    http://managepayments.secured-payment.apple.id...
Name: url, dtype: object",7.0,1.8571428,1.0,7.857142999999999,0.0,1,0,1,0,0
710,710,710,muooojoo.kr,muooojoo.kr,2019-07-10,2019-07-16,249,2,1,True,1,None,N,11,0.30050122291390513,0,0,0,0,N,0,0,Attacker-Created,7.0,0.0,7.0,7.0,0.0,0,5,200,False,185.57.228.61,88894,69,34,642876.0,"761    http://muooojoo.kr/directing/Meridian
Name: url, dtype: object",7.0,2.7142856,0.0,32.142857,0.0,1,1,0,0,0
711,711,711,asta-faucet.fun,asta-faucet.fun,2019-08-14,2019-08-21,393,1,1,True,1,True,N,15,0.3987372689843048,0,0,0,0,N,1,0,Attacker-Created,11.0,2.0,9.0,9.0,0.0,0,7,200,False,95.211.16.67,1922563,68,5,236849.0,"12    http://asta-faucet.fun/AutoFaucet.exe
Name: url, dtype: object",11.0,1.0,0.0,9.909091,0.0,1,1,0,0,0
712,712,712,odjiee.com,appie.id-appie.com-myaccountreset-helper.odjiee.com,2019-08-15,2019-08-22,42,1,1,True,1,None,N,51,0.4936749721472413,1,0,1,2,N,3,3,Attacker-Created,22.0,2.0,20.0,0.0,0.0,3,10,403,False,185.186.78.191,194,81,0,390602.0,"503    https://appie.id-appie.com-myaccountreset-help...
Name: url, dtype: object",22.0,1.5909091,1.1818181,6.681817999999999,0.0,1,0,0,0,0
713,713,713,primeoffermainpage.com,primeoffermainpage.com,2019-08-13,2019-08-20,381,5,3,True,2,None,N,22,0.4352143251697859,0,0,0,1,N,0,0,Attacker-Created,103.0,0.0,103.0,103.0,0.0,0,5,403,False,185.27.132.34,336,81,0,661626.0,"551    http://primeoffermainpage.com/Amazon/c8710/ind...
Name: url, dtype: object",103.0,2.621359,0.0,19.252428,0.0,1,1,0,1,0
714,714,714,costumephysics.com,securespaymentsld.costumephysics.com,2019-07-08,2019-07-16,185,1,1,True,1,None,N,36,0.4786549967839242,0,0,0,0,N,0,1,Attacker-Created,2.0,0.0,2.0,0.0,0.0,0,5,None,False,on,None,82,0,561308.0,"1000    http://securespaymentsld.costumephysics.com/cibc/
Name: url, dtype: object",2.0,1.5,0.0,3.5,0.0,1,2,0,1,0
715,715,715,butuhteubutuh.com,secure1-manage.applepurchasepayment.butuhteubutuh.com,2019-07-05,2019-07-07,57,1,1,True,1,None,N,53,0.4944519281234532,0,2,3,1,N,1,2,Attacker-Created,4.0,0.0,4.0,0.0,0.0,0,6,200,False,45.13.132.193,163,82,28,393769.0,"1288    http://secure1-manage.applepurchasepayment.but...
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,0,2,0,0
716,716,716,sweacaw.com,web.apple.com-secureloginx29376.sweacaw.info.sweacaw.com,2019-05-09,2019-05-13,76,1,1,True,1,None,N,56,0.5281439994761901,1,1,0,1,N,1,5,Attacker-Created,3.0,0.0,3.0,0.0,0.0,0,7,200,False,23.106.122.30,163,81,86,851598.0,"185    http://web.apple.com-secureloginx29376.sweacaw...
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,0,1,0,0
717,717,717,publicitemsa.com,account.supportpaypal.sign.in.publicitemsa.com,2019-08-10,2019-08-16,51,1,1,True,1,None,N,46,0.48665796546618295,0,1,2,1,N,0,4,Attacker-Created,35.0,0.0,35.0,0.0,28.0,0,10,200,True,131.153.37.46,11735,82,0,548695.0,"1016    http://account.supportpaypal.sign.in.publicite...
Name: url, dtype: object",7.0,1.0,0.0,1.0,0.0,1,0,1,0,0
718,718,718,amazon-co-jp-acc0unt-update-emai1.com,amazon-co-jp-acc0unt-update-emai1.com,2019-06-29,2019-07-10,11,1,1,True,1,True,N,37,0.4797997208582139,0,1,1,2,N,5,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,8,200,False,14.63.169.52,11230,77,43,121572.0,"566    http://amazon-co-jp-acc0unt-update-emai1.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
719,719,719,dikerjaiankerja.com,dikerjaiankerja.com,2019-08-01,2019-08-12,25,1,4,True,2,None,N,19,0.4339193042469034,0,0,0,0,N,0,0,Attacker-Created,9.0,1.0,8.0,8.0,0.0,0,6,200,False,204.152.217.178,13998,60,17,827372.0,"772    https://dikerjaiankerja.com/
Name: url, dtype: object",9.0,1.4444443999999999,0.0,4.222222299999999,0.0,1,1,0,0,0
720,720,720,johnxingo.info,johnxingo.info,2019-06-21,2019-07-02,179,1,2,True,1,True,Y,14,0.3731535052029665,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,8,200,False,51.77.43.64,22326,78,35,593980.0,"419    http://johnxingo.info/greh/Outloook/login.html
Name: url, dtype: object",4.0,2.0,0.0,13.25,0.0,1,1,0,1,0
721,721,721,zdaseword.com,zdaseword.com,2019-08-12,2019-08-26,113,5,2,True,1,None,N,13,0.4240934099952612,0,0,0,1,N,0,0,Attacker-Created,22.0,0.0,22.0,22.0,0.0,3,13,404,False,51.91.31.37,10093,67,1,280106.0,"577    http://zdaseword.com/2step-auth.php
Name: url, dtype: object",22.0,1.0,0.45454547,9.090909,0.0,1,1,0,0,0
722,722,722,gameluck.pro,gameluck.pro,2019-07-29,2019-08-14,104,2,2,True,1,True,N,12,0.44812031562256,0,0,0,0,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,9,200,False,5.61.51.185,16369,53,1,847940.0,"223    https://gameluck.pro/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,0,0,0
723,723,723,cabincomposesecond.xyz,cabincomposesecond.xyz,2019-07-17,2019-08-01,60,2,3,True,1,None,Y,22,0.4693052342606951,0,0,0,0,N,0,0,Attacker-Created,33.0,0.0,33.0,33.0,0.0,0,6,200,False,185.61.154.32,13739,72,21,652261.5,"1054    https://cabincomposesecond.xyz/invoice/
Name: url, dtype: object",33.0,1.6060606000000002,0.90909094,11.0,0.0,1,1,0,0,0
724,724,724,relisthe.com,relisthe.com,2019-07-29,2019-08-15,21,1,2,True,1,None,N,12,0.42728698228922657,0,0,0,0,N,0,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,9,None,False,174.136.14.39,None,52,1,334349.0,"903    http://relisthe.com/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,0,0,0
725,725,725,recadastramento-protocolo-3983294.club,recadastramento-protocolo-3983294.club,2019-07-01,2019-07-17,159,8,2,True,2,None,Y,38,0.5223422751639131,0,0,0,0,N,2,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,200,True,104.27.158.93,10917,79,40,263839.0,"1116    http://recadastramento-protocolo-3983294.club/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,0,0,0
